customer_id,senior_citizen,partner,dependents,tenure,contract,paperless_billing,payment_method,internet_service,tech_support,monthly_charges,total_charges,churn
CUST-004677,0,No,No,41,Two year,Yes,Credit card,No,No,88.69,3684.03,0
CUST-004678,1,Yes,No,47,Two year,No,Bank transfer,Fiber optic,No,52.47,2472.19,0
CUST-004679,0,No,Yes,5,Month-to-month,Yes,Electronic check,No,No,52.35,312.7,0
CUST-004680,0,No,Yes,23,Month-to-month,Yes,Bank transfer,No,No,73.48,1684.27,0
CUST-004681,0,No,No,12,Month-to-month,Yes,Mailed check,Fiber optic,No internet service,61.13,754.68,1
CUST-004682,0,No,No,50,One year,No,Bank transfer,Fiber optic,No,90.12,4588.59,0
CUST-004683,0,Yes,No,5,Month-to-month,Yes,Credit card,DSL,No,37.0,172.67,1
CUST-004684,0,Yes,Yes,37,Month-to-month,No,Electronic check,DSL,Yes,23.08,815.64,0
CUST-004685,0,No,Yes,53,Month-to-month,Yes,Credit card,DSL,No,55.71,2976.15,0
CUST-004686,0,No,Yes,69,Month-to-month,Yes,Electronic check,DSL,No,66.81,4646.9,0
CUST-004687,0,No,Yes,21,Month-to-month,No,Bank transfer,Fiber optic,Yes,27.78,588.9,1
CUST-004688,0,Yes,No,0,Month-to-month,Yes,Credit card,DSL,No,23.37,50.17,1
CUST-004689,0,Yes,Yes,52,One year,Yes,Bank transfer,No,No,70.47,3654.38,1
CUST-004690,0,No,No,0,Month-to-month,No,Electronic check,Fiber optic,Yes,42.27,6.38,1
CUST-004691,0,No,Yes,4,Month-to-month,Yes,Electronic check,No,No internet service,21.42,104.41,0
CUST-004692,0,No,No,72,One year,Yes,Electronic check,Fiber optic,Yes,93.96,6779.49,0
CUST-004693,0,No,Yes,62,Month-to-month,Yes,Electronic check,DSL,No internet service,46.05,2935.76,0
CUST-004694,0,Yes,Yes,51,One year,No,Electronic check,DSL,No,99.49,5092.47,1
CUST-004695,0,No,No,60,Two year,Yes,Electronic check,No,Yes,65.85,3935.8,0
CUST-004696,1,Yes,No,5,Month-to-month,No,Bank transfer,DSL,Yes,73.84,395.6,1
CUST-004697,0,Yes,No,6,Two year,No,Electronic check,Fiber optic,No,58.66,402.4,0
CUST-004698,0,No,No,21,One year,No,Mailed check,DSL,No,18.0,416.71,0
CUST-004699,1,Yes,No,1,One year,Yes,Bank transfer,Fiber optic,No,30.9,66.84,1
CUST-004700,0,Yes,No,64,Month-to-month,No,Electronic check,DSL,No,61.23,3843.82,0
CUST-004701,0,Yes,No,4,Month-to-month,No,Bank transfer,Fiber optic,Yes,75.94,179.13,0
CUST-004702,0,Yes,No,39,Month-to-month,Yes,Bank transfer,DSL,No,18.0,765.76,1
CUST-004703,0,Yes,Yes,62,Two year,No,Mailed check,No,No internet service,63.39,3952.12,0
CUST-004704,1,No,Yes,53,One year,Yes,Mailed check,DSL,No,31.33,1659.41,0
CUST-004705,0,Yes,Yes,17,Month-to-month,Yes,Bank transfer,DSL,No internet service,72.04,1259.4,0
CUST-004706,0,No,Yes,34,Month-to-month,No,Mailed check,DSL,No,64.42,2286.65,1
CUST-004707,0,No,No,40,Month-to-month,Yes,Mailed check,No,No,87.31,3563.08,0
CUST-004708,0,Yes,No,56,Month-to-month,Yes,Credit card,Fiber optic,No,97.0,5480.11,0
CUST-004709,0,No,Yes,31,One year,Yes,Credit card,Fiber optic,Yes,78.77,2397.53,0
CUST-004710,0,Yes,Yes,20,Month-to-month,Yes,Mailed check,Fiber optic,Yes,90.81,1778.36,1
CUST-004711,1,No,No,58,One year,No,Mailed check,No,No,54.49,3041.1,0
CUST-004712,0,No,No,64,One year,No,Credit card,DSL,No internet service,120.0,7711.68,0
CUST-004713,0,No,No,35,One year,No,Mailed check,Fiber optic,No,28.44,1050.83,0
CUST-004714,0,No,No,2,Two year,No,Bank transfer,No,Yes,49.17,157.85,0
CUST-004715,0,No,No,36,Month-to-month,Yes,Electronic check,DSL,Yes,92.04,3347.21,1
CUST-004716,0,Yes,Yes,64,One year,Yes,Electronic check,DSL,No,87.58,5597.42,0
CUST-004717,0,No,No,72,One year,No,Mailed check,Fiber optic,No,79.62,5704.43,0
CUST-004718,0,Yes,No,29,Month-to-month,No,Credit card,DSL,Yes,85.26,2431.27,1
CUST-004719,0,No,No,10,Month-to-month,No,Electronic check,DSL,Yes,18.0,171.83,1
CUST-004720,0,Yes,No,41,Month-to-month,No,Credit card,Fiber optic,No,112.68,4570.99,0
CUST-004721,0,No,No,60,Month-to-month,Yes,Bank transfer,DSL,Yes,58.88,3620.6,0
CUST-004722,0,No,Yes,68,Month-to-month,No,Credit card,Fiber optic,No,102.38,6896.72,1
CUST-004723,0,Yes,No,3,Month-to-month,Yes,Credit card,Fiber optic,No,18.0,44.15,0
CUST-004724,1,Yes,Yes,21,One year,Yes,Electronic check,Fiber optic,Yes,72.7,1429.89,0
CUST-004725,0,No,Yes,34,Month-to-month,No,Electronic check,Fiber optic,No,48.09,1649.89,0
CUST-004726,0,No,No,7,Month-to-month,No,Electronic check,Fiber optic,Yes,82.16,575.0,0
CUST-004727,0,Yes,Yes,64,Month-to-month,Yes,Mailed check,Fiber optic,No,74.51,4750.8,0
CUST-004728,0,No,No,8,Month-to-month,No,Electronic check,No,No internet service,75.98,561.2,0
CUST-004729,0,No,No,48,Two year,No,Bank transfer,Fiber optic,No,33.23,1595.16,0
CUST-004730,0,Yes,No,67,Month-to-month,Yes,Credit card,Fiber optic,Yes,63.29,4213.21,0
CUST-004731,0,Yes,Yes,50,Month-to-month,Yes,Electronic check,No,Yes,59.59,2972.66,1
CUST-004732,0,No,No,55,Month-to-month,Yes,Mailed check,Fiber optic,Yes,79.86,4490.17,0
CUST-004733,0,Yes,Yes,19,Month-to-month,Yes,Bank transfer,DSL,No internet service,94.68,1807.53,1
CUST-004734,0,No,No,60,One year,Yes,Bank transfer,DSL,No,69.51,4197.24,0
CUST-004735,1,Yes,Yes,30,One year,Yes,Credit card,Fiber optic,No,26.71,778.08,0
CUST-004736,1,No,No,4,Month-to-month,Yes,Electronic check,Fiber optic,Yes,68.23,233.7,0
CUST-004737,0,Yes,Yes,26,One year,Yes,Electronic check,Fiber optic,No internet service,120.0,3118.85,0
CUST-004738,0,No,No,25,Month-to-month,Yes,Credit card,Fiber optic,No internet service,114.38,2984.7,1
CUST-004739,0,Yes,No,38,Two year,No,Electronic check,DSL,Yes,18.0,669.63,0
CUST-004740,0,Yes,No,19,One year,Yes,Credit card,Fiber optic,No,66.9,1289.17,1
CUST-004741,0,No,No,33,Month-to-month,Yes,Electronic check,Fiber optic,No,92.96,3026.26,1
CUST-004742,0,No,No,31,One year,Yes,Mailed check,No,No,59.53,1707.67,1
CUST-004743,1,No,Yes,23,Two year,No,Bank transfer,Fiber optic,No,51.2,1138.11,0
CUST-004744,0,Yes,No,50,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,56.99,2968.54,1
CUST-004745,0,Yes,No,22,Two year,No,Electronic check,Fiber optic,No,81.57,1824.31,0
CUST-004746,0,Yes,Yes,55,Two year,Yes,Credit card,Fiber optic,No,30.55,1762.3,0
CUST-004747,0,Yes,No,18,Month-to-month,Yes,Credit card,DSL,No,100.66,1794.49,1
CUST-004748,0,Yes,Yes,63,One year,Yes,Credit card,Fiber optic,No,63.32,3871.32,0
CUST-004749,0,Yes,No,26,One year,No,Credit card,DSL,Yes,36.95,905.26,0
CUST-004750,0,No,Yes,2,Month-to-month,No,Credit card,DSL,No,98.73,217.31,1
CUST-004751,0,Yes,No,10,Month-to-month,Yes,Bank transfer,Fiber optic,No internet service,18.65,198.38,1
CUST-004752,0,Yes,No,58,Two year,No,Bank transfer,Fiber optic,No,48.34,2803.2,0
CUST-004753,1,No,No,63,One year,Yes,Credit card,Fiber optic,No internet service,47.85,2988.04,0
CUST-004754,0,No,Yes,15,Month-to-month,Yes,Credit card,Fiber optic,No,120.0,1846.99,1
CUST-004755,0,No,No,43,Month-to-month,No,Bank transfer,No,No,44.45,1886.28,0
CUST-004756,0,Yes,Yes,41,Month-to-month,Yes,Electronic check,Fiber optic,No,18.0,753.39,1
CUST-004757,0,No,Yes,9,Two year,No,Electronic check,Fiber optic,Yes,47.55,437.72,1
CUST-004758,0,Yes,Yes,32,One year,Yes,Credit card,Fiber optic,No internet service,78.67,2499.01,0
CUST-004759,0,No,No,50,Month-to-month,Yes,Credit card,No,No,88.52,4381.94,0
CUST-004760,1,No,Yes,70,Two year,Yes,Electronic check,Fiber optic,No internet service,120.0,8378.63,0
CUST-004761,0,No,No,61,Two year,No,Credit card,Fiber optic,No,107.21,6633.49,0
CUST-004762,0,No,Yes,7,Month-to-month,No,Electronic check,Fiber optic,No,70.64,550.1,1
CUST-004763,0,Yes,No,17,Month-to-month,No,Mailed check,DSL,Yes,38.26,701.44,0
CUST-004764,1,Yes,No,31,One year,No,Credit card,Fiber optic,No,113.72,3486.0,0
CUST-004765,0,Yes,Yes,10,Month-to-month,No,Credit card,Fiber optic,No,53.94,467.52,0
CUST-004766,0,Yes,No,41,Month-to-month,Yes,Bank transfer,DSL,No internet service,45.26,1910.48,0
CUST-004767,0,Yes,No,0,One year,No,Credit card,Fiber optic,No internet service,52.49,45.24,0
CUST-004768,0,No,Yes,8,Two year,Yes,Credit card,DSL,No,27.43,226.3,0
CUST-004769,0,Yes,No,3,Month-to-month,Yes,Credit card,No,No,51.05,134.62,1
CUST-004770,0,No,No,21,Two year,No,Credit card,Fiber optic,Yes,58.01,1145.01,0
CUST-004771,0,No,No,55,Two year,Yes,Mailed check,DSL,No,86.92,4823.97,0
CUST-004772,0,No,Yes,12,Month-to-month,Yes,Electronic check,Fiber optic,No internet service,53.36,699.63,1
CUST-004773,0,No,No,72,Month-to-month,No,Electronic check,Fiber optic,No,26.98,1908.61,0
CUST-004774,0,Yes,No,19,One year,No,Electronic check,Fiber optic,No,18.0,303.87,0
CUST-004775,0,No,No,3,One year,Yes,Electronic check,Fiber optic,No internet service,71.29,275.92,1
CUST-004776,0,No,No,24,Month-to-month,Yes,Electronic check,DSL,Yes,67.18,1580.23,0
CUST-004777,1,No,No,54,One year,Yes,Electronic check,DSL,No internet service,48.37,2700.93,0
CUST-004778,0,No,No,7,One year,Yes,Bank transfer,Fiber optic,No,50.98,351.41,1
CUST-004779,0,No,Yes,5,One year,Yes,Electronic check,Fiber optic,Yes,76.65,363.92,1
CUST-004780,0,No,Yes,62,One year,No,Electronic check,Fiber optic,No,106.72,6618.9,0
CUST-004781,0,Yes,No,43,Month-to-month,Yes,Electronic check,DSL,Yes,41.6,1769.47,1
CUST-004782,0,Yes,No,25,Month-to-month,Yes,Electronic check,No,No,67.67,1748.06,1
CUST-004783,1,Yes,No,55,Month-to-month,Yes,Bank transfer,Fiber optic,No,93.75,5200.54,0
CUST-004784,0,No,No,61,Two year,No,Credit card,Fiber optic,Yes,41.72,2599.33,0
CUST-004785,0,Yes,No,26,Two year,No,Bank transfer,DSL,No,64.53,1687.01,0
CUST-004786,0,No,No,40,One year,No,Bank transfer,Fiber optic,No,63.86,2531.58,0
CUST-004787,0,Yes,Yes,0,Month-to-month,No,Credit card,No,Yes,25.66,0.0,0
CUST-004788,0,No,Yes,22,One year,Yes,Bank transfer,DSL,No internet service,70.05,1519.82,0
CUST-004789,1,No,No,43,Month-to-month,Yes,Electronic check,Fiber optic,Yes,65.95,2909.18,0
CUST-004790,0,No,No,14,Month-to-month,Yes,Electronic check,Fiber optic,No,81.65,1193.21,1
CUST-004791,0,Yes,No,72,Month-to-month,Yes,Bank transfer,DSL,No,29.39,2111.5,0
CUST-004792,0,No,Yes,70,Two year,Yes,Bank transfer,DSL,Yes,65.3,4524.68,0
CUST-004793,1,Yes,No,18,Month-to-month,No,Credit card,Fiber optic,No internet service,106.45,1993.14,0
CUST-004794,1,No,Yes,28,One year,Yes,Electronic check,DSL,No,120.0,3366.83,0
CUST-004795,1,No,No,13,Two year,Yes,Credit card,DSL,Yes,103.4,1337.69,0
CUST-004796,0,No,Yes,36,One year,Yes,Mailed check,No,No,29.69,1146.32,0
CUST-004797,0,No,Yes,9,Month-to-month,Yes,Credit card,Fiber optic,No,78.53,681.27,1
CUST-004798,0,Yes,No,28,Two year,Yes,Mailed check,Fiber optic,Yes,50.51,1398.33,0
CUST-004799,0,No,Yes,40,One year,No,Electronic check,Fiber optic,No,73.52,2929.26,0
CUST-004800,0,No,No,44,Month-to-month,Yes,Mailed check,Fiber optic,No,41.83,1774.69,1
CUST-004801,1,No,No,43,One year,No,Electronic check,Fiber optic,No,18.0,789.79,0
CUST-004802,0,No,No,16,Two year,No,Electronic check,DSL,No,54.66,836.44,0
CUST-004803,0,No,Yes,57,Month-to-month,Yes,Credit card,DSL,No,86.68,4912.22,0
CUST-004804,0,Yes,No,50,Month-to-month,Yes,Mailed check,Fiber optic,Yes,73.64,3646.78,1
CUST-004805,0,Yes,Yes,54,Month-to-month,Yes,Electronic check,No,Yes,77.09,4133.51,0
CUST-004806,0,No,No,34,Month-to-month,No,Mailed check,Fiber optic,No,71.49,2388.71,1
CUST-004807,0,No,No,65,One year,No,Bank transfer,No,No,77.14,5026.46,0
CUST-004808,0,No,No,28,Month-to-month,Yes,Electronic check,Fiber optic,Yes,80.89,2257.14,0
CUST-004809,1,Yes,No,58,Month-to-month,Yes,Electronic check,Fiber optic,Yes,56.76,3294.48,0
CUST-004810,0,No,No,14,Month-to-month,No,Credit card,Fiber optic,No,67.49,1062.55,1
CUST-004811,1,No,No,18,Month-to-month,Yes,Electronic check,DSL,No,117.3,2103.62,0
CUST-004812,0,Yes,No,38,Month-to-month,Yes,Credit card,Fiber optic,No,69.26,2662.13,0
CUST-004813,0,No,No,40,One year,No,Electronic check,DSL,No,66.28,2687.14,0
CUST-004814,0,No,No,54,Month-to-month,No,Bank transfer,Fiber optic,No,68.09,3673.72,1
CUST-004815,1,No,No,21,Month-to-month,No,Bank transfer,DSL,Yes,58.46,1241.35,0
CUST-004816,0,Yes,No,63,Two year,No,Electronic check,No,No,51.94,3273.25,0
CUST-004817,0,No,Yes,24,Two year,No,Bank transfer,Fiber optic,Yes,71.26,1720.37,0
CUST-004818,0,Yes,No,38,Month-to-month,Yes,Mailed check,Fiber optic,No internet service,49.83,1864.21,1
CUST-004819,0,No,No,68,Month-to-month,Yes,Mailed check,Fiber optic,Yes,60.63,4098.13,0
CUST-004820,0,No,Yes,39,Month-to-month,Yes,Credit card,DSL,No,41.28,1610.77,0
CUST-004821,0,No,No,49,Month-to-month,No,Credit card,Fiber optic,No,68.24,3245.16,0
CUST-004822,0,No,No,66,Month-to-month,No,Electronic check,Fiber optic,No,82.53,5521.78,0
CUST-004823,1,No,No,71,Two year,No,Bank transfer,Fiber optic,No internet service,58.64,4271.48,0
CUST-004824,0,Yes,No,36,One year,Yes,Electronic check,Fiber optic,No,18.0,656.52,0
CUST-004825,0,No,No,30,Month-to-month,Yes,Electronic check,No,Yes,82.71,2514.57,0
CUST-004826,0,No,Yes,14,Two year,Yes,Electronic check,DSL,No,68.61,1014.59,1
CUST-004827,0,Yes,Yes,39,Month-to-month,No,Bank transfer,No,No,35.2,1306.57,0
CUST-004828,0,Yes,Yes,67,Month-to-month,No,Bank transfer,DSL,No internet service,88.2,5955.81,0
CUST-004829,0,No,No,35,Month-to-month,No,Mailed check,No,No,23.05,785.43,0
CUST-004830,1,Yes,No,25,Month-to-month,Yes,Credit card,No,No,96.36,2523.54,0
CUST-004831,0,Yes,No,7,Two year,Yes,Bank transfer,No,Yes,63.28,433.55,0
CUST-004832,0,Yes,No,28,Month-to-month,Yes,Electronic check,DSL,No internet service,18.0,549.41,1
CUST-004833,0,No,No,17,One year,Yes,Electronic check,Fiber optic,No,70.35,1187.03,0
CUST-004834,0,Yes,Yes,71,Month-to-month,Yes,Bank transfer,No,Yes,52.81,3859.34,0
CUST-004835,1,No,Yes,38,Two year,No,Electronic check,Fiber optic,No,48.29,1809.4,0
CUST-004836,1,Yes,No,10,One year,No,Electronic check,Fiber optic,No,42.87,486.95,0
CUST-004837,0,Yes,No,4,Month-to-month,No,Electronic check,Fiber optic,Yes,61.18,276.05,1
CUST-004838,0,Yes,No,62,Month-to-month,Yes,Mailed check,DSL,No,50.44,3147.5,0
CUST-004839,0,Yes,No,67,Two year,Yes,Mailed check,Fiber optic,No,18.0,1217.45,0
CUST-004840,0,Yes,No,55,Month-to-month,Yes,Bank transfer,DSL,Yes,103.16,5640.45,0
CUST-004841,1,Yes,No,9,Month-to-month,Yes,Bank transfer,Fiber optic,No internet service,57.67,389.73,0
CUST-004842,0,No,No,7,Two year,Yes,Credit card,Fiber optic,No internet service,43.04,355.0,0
CUST-004843,1,Yes,No,14,Month-to-month,Yes,Credit card,DSL,Yes,31.15,411.66,0
CUST-004844,1,Yes,No,54,Month-to-month,No,Mailed check,DSL,No,88.12,4816.96,0
CUST-004845,0,Yes,No,55,Month-to-month,No,Mailed check,No,No internet service,26.05,1450.33,0
CUST-004846,0,No,No,61,Month-to-month,No,Electronic check,Fiber optic,No,69.02,4270.23,0
CUST-004847,0,Yes,Yes,7,Month-to-month,Yes,Credit card,Fiber optic,No internet service,47.49,372.52,0
CUST-004848,0,No,No,11,Month-to-month,Yes,Mailed check,Fiber optic,Yes,49.24,418.41,1
CUST-004849,0,No,No,65,Month-to-month,Yes,Electronic check,Fiber optic,No,31.89,2103.59,0
CUST-004850,0,Yes,No,67,Month-to-month,No,Bank transfer,Fiber optic,No,46.39,3090.95,0
CUST-004851,0,Yes,No,52,Month-to-month,Yes,Mailed check,Fiber optic,No,65.26,3451.77,0
CUST-004852,0,No,No,7,Two year,Yes,Credit card,DSL,No,72.06,533.98,1
CUST-004853,0,No,No,5,One year,Yes,Electronic check,Fiber optic,Yes,41.43,237.3,0
CUST-004854,0,No,No,4,Month-to-month,Yes,Electronic check,DSL,Yes,62.27,235.47,1
CUST-004855,0,Yes,Yes,50,Month-to-month,Yes,Credit card,No,Yes,91.65,4536.87,1
CUST-004856,0,Yes,No,61,One year,Yes,Mailed check,Fiber optic,Yes,18.0,1076.36,0
CUST-004857,0,Yes,Yes,46,Month-to-month,Yes,Electronic check,DSL,Yes,64.81,2891.27,0
CUST-004858,0,Yes,No,19,Month-to-month,No,Bank transfer,Fiber optic,No,36.48,663.6,0
CUST-004859,0,No,No,55,One year,Yes,Bank transfer,DSL,Yes,33.42,1764.89,0
CUST-004860,0,Yes,Yes,4,Month-to-month,Yes,Electronic check,Fiber optic,Yes,72.83,219.43,1
CUST-004861,0,Yes,Yes,60,One year,No,Electronic check,No,Yes,48.64,2924.22,0
CUST-004862,0,Yes,Yes,65,Two year,No,Electronic check,Fiber optic,No internet service,28.5,1879.2,0
CUST-004863,0,No,No,52,Two year,Yes,Electronic check,Fiber optic,Yes,104.73,5444.37,0
CUST-004864,0,Yes,Yes,64,Month-to-month,No,Mailed check,Fiber optic,No,92.6,5901.46,0
CUST-004865,0,Yes,No,42,Month-to-month,Yes,Electronic check,Fiber optic,Yes,18.0,708.63,1
CUST-004866,0,Yes,No,34,Month-to-month,No,Bank transfer,DSL,Yes,20.77,690.32,0
CUST-004867,0,Yes,No,23,One year,No,Bank transfer,Fiber optic,No,82.8,1863.29,1
CUST-004868,1,Yes,No,67,Two year,Yes,Mailed check,Fiber optic,No,56.45,3779.01,0
CUST-004869,0,No,No,50,Two year,Yes,Electronic check,DSL,No,110.02,5424.92,0
CUST-004870,0,No,No,13,Month-to-month,Yes,Mailed check,DSL,No,83.49,1120.44,1
CUST-004871,0,No,No,69,Two year,No,Electronic check,DSL,No,73.98,5076.27,0
CUST-004872,0,Yes,No,4,Month-to-month,No,Credit card,DSL,Yes,34.34,156.17,0
CUST-004873,0,No,No,42,Two year,Yes,Electronic check,DSL,No internet service,79.74,3393.44,0
CUST-004874,0,No,Yes,13,Month-to-month,Yes,Credit card,Fiber optic,Yes,26.73,363.88,0
CUST-004875,1,Yes,Yes,48,Month-to-month,No,Bank transfer,Fiber optic,No,104.16,5039.64,0
CUST-004876,1,No,No,30,Month-to-month,Yes,Credit card,Fiber optic,No,77.66,2226.47,1
CUST-004877,0,No,No,31,Two year,Yes,Credit card,DSL,Yes,40.26,1223.42,1
CUST-004878,1,Yes,No,49,Month-to-month,Yes,Credit card,Fiber optic,No,89.14,4423.01,1
CUST-004879,0,Yes,No,55,Month-to-month,Yes,Bank transfer,No,No,120.0,6625.46,0
CUST-004880,0,No,Yes,27,Month-to-month,Yes,Electronic check,DSL,No,58.47,1671.11,1
CUST-004881,1,No,No,72,Month-to-month,No,Bank transfer,DSL,No internet service,81.51,5953.94,1
CUST-004882,0,Yes,No,36,Two year,Yes,Electronic check,Fiber optic,No,52.05,1888.78,0
CUST-004883,0,Yes,No,11,Month-to-month,Yes,Mailed check,DSL,No internet service,67.56,730.56,0
CUST-004884,1,No,No,0,Month-to-month,No,Credit card,DSL,Yes,19.78,0.0,0
CUST-004885,0,No,No,14,One year,Yes,Bank transfer,Fiber optic,Yes,64.98,885.93,1
CUST-004886,0,No,No,50,Month-to-month,No,Electronic check,Fiber optic,No,66.31,3295.09,1
CUST-004887,0,No,Yes,39,Month-to-month,No,Credit card,No,No internet service,118.97,4610.17,0
CUST-004888,1,No,Yes,24,Month-to-month,Yes,Electronic check,No,No,18.0,386.08,1
CUST-004889,0,Yes,Yes,35,Month-to-month,No,Credit card,Fiber optic,No,56.57,2000.03,1
CUST-004890,0,Yes,No,61,Month-to-month,No,Bank transfer,Fiber optic,No,103.64,6406.87,0
CUST-004891,0,Yes,Yes,41,Month-to-month,Yes,Electronic check,No,No internet service,57.75,2414.41,0
CUST-004892,1,No,Yes,4,Month-to-month,No,Electronic check,Fiber optic,No internet service,59.86,223.32,1
CUST-004893,0,No,No,3,One year,Yes,Credit card,No,No,40.0,170.7,0
CUST-004894,0,No,No,35,Two year,No,Electronic check,Fiber optic,No,37.02,1313.03,0
CUST-004895,1,No,Yes,29,Two year,No,Credit card,DSL,No,18.0,519.96,0
CUST-004896,0,No,No,62,Month-to-month,No,Mailed check,DSL,No internet service,46.12,2854.28,0
CUST-004897,0,Yes,Yes,42,Month-to-month,Yes,Mailed check,DSL,No,35.32,1473.44,0
CUST-004898,0,Yes,Yes,55,Two year,No,Bank transfer,No,No,68.54,3802.25,0
CUST-004899,0,No,No,42,One year,Yes,Mailed check,DSL,No internet service,41.37,1744.52,0
CUST-004900,0,No,No,25,Month-to-month,No,Mailed check,Fiber optic,No,50.61,1228.83,1
CUST-004901,0,No,No,47,Month-to-month,Yes,Bank transfer,Fiber optic,No,51.43,2378.37,0
CUST-004902,0,Yes,Yes,45,Month-to-month,Yes,Mailed check,No,No,63.56,2875.5,0
CUST-004903,0,No,No,52,Month-to-month,No,Electronic check,Fiber optic,No,49.14,2576.71,1
CUST-004904,0,No,Yes,13,Month-to-month,Yes,Credit card,DSL,No,33.15,415.29,0
CUST-004905,0,Yes,No,46,Month-to-month,No,Mailed check,DSL,Yes,67.57,3051.62,0
CUST-004906,0,No,No,20,Two year,Yes,Bank transfer,Fiber optic,No internet service,97.02,2002.95,1
CUST-004907,0,No,No,57,One year,Yes,Bank transfer,No,No,68.85,3976.38,0
CUST-004908,0,Yes,No,58,One year,No,Bank transfer,Fiber optic,No internet service,46.71,2609.81,0
CUST-004909,0,Yes,Yes,45,Month-to-month,No,Electronic check,Fiber optic,No,61.31,2825.93,1
CUST-004910,0,No,No,69,One year,Yes,Credit card,No,No internet service,18.0,1231.55,0
CUST-004911,0,No,No,39,One year,No,Mailed check,Fiber optic,No,60.82,2381.48,0
CUST-004912,0,No,No,1,Month-to-month,Yes,Credit card,DSL,No,52.99,109.9,0
CUST-004913,0,Yes,Yes,44,One year,No,Credit card,No,No internet service,37.0,1710.63,0
CUST-004914,0,Yes,Yes,56,One year,No,Bank transfer,Fiber optic,No,42.44,2426.78,0
CUST-004915,0,Yes,No,7,Two year,Yes,Mailed check,No,No internet service,52.69,380.88,0
CUST-004916,0,No,No,7,Month-to-month,Yes,Electronic check,Fiber optic,No,94.77,594.61,1
CUST-004917,0,No,No,19,Two year,Yes,Electronic check,Fiber optic,Yes,97.76,1756.13,1
CUST-004918,0,No,No,61,Month-to-month,No,Bank transfer,DSL,No,37.16,2310.67,0
CUST-004919,0,Yes,No,38,Month-to-month,Yes,Electronic check,Fiber optic,No internet service,49.46,1946.58,1
CUST-004920,0,No,Yes,71,Month-to-month,Yes,Electronic check,DSL,No,50.22,3524.89,0
CUST-004921,0,Yes,No,63,Month-to-month,Yes,Mailed check,Fiber optic,No,89.29,5611.78,0
CUST-004922,0,Yes,Yes,40,Month-to-month,No,Electronic check,DSL,Yes,69.37,2746.94,0
CUST-004923,0,Yes,No,49,Month-to-month,No,Electronic check,DSL,No,67.78,3292.02,0
CUST-004924,0,No,No,24,One year,Yes,Mailed check,Fiber optic,No internet service,81.09,1999.91,1
CUST-004925,0,Yes,Yes,6,Month-to-month,Yes,Electronic check,Fiber optic,No internet service,47.11,293.58,1
CUST-004926,0,Yes,No,29,Two year,Yes,Electronic check,Fiber optic,No,105.92,3060.22,0
CUST-004927,0,No,No,43,Month-to-month,No,Electronic check,Fiber optic,Yes,64.95,2925.73,0
CUST-004928,0,No,Yes,13,One year,No,Bank transfer,Fiber optic,Yes,39.32,439.44,0
CUST-004929,1,Yes,No,16,Two year,No,Credit card,Fiber optic,Yes,58.11,957.16,0
CUST-004930,0,Yes,No,1,Two year,Yes,Electronic check,Fiber optic,No internet service,101.96,49.51,0
CUST-004931,0,No,No,53,One year,Yes,Bank transfer,DSL,No,52.25,2761.38,0
CUST-004932,0,Yes,Yes,65,One year,Yes,Electronic check,Fiber optic,Yes,93.49,6084.28,0
CUST-004933,0,Yes,No,60,Month-to-month,No,Bank transfer,No,No,46.24,2816.63,0
CUST-004934,0,No,No,27,Month-to-month,No,Electronic check,Fiber optic,No,42.03,1121.75,1
CUST-004935,0,No,Yes,43,Month-to-month,Yes,Credit card,No,No,84.79,3627.62,0
CUST-004936,0,Yes,Yes,70,Month-to-month,Yes,Bank transfer,DSL,No internet service,38.78,2700.65,0
